MinPrincipalStrain,MaxPrincipalStrain,EqPlasticStrain,MinPrincipalStress,MaxPrincipalStress,ElemVolume,IntegrationPoint_CoordX,IntegrationPoint_CoordY,Stress_xx,Stress_yy,Stress_xy,StressTriaxility,MisesStress,ThirdInvStress
-0.009106,   0.024976,   0.024877,   0.000000,   587.623230,   0.552449,   1.855719,   49.766922,   121.041298,   550.107910,   -132.302597,   0.406290,   550.632202,   536.101074
-0.008895,   0.026416,   0.026640,   0.000000,   600.370544,   0.552448,   1.855719,   48.836605,   144.517914,   552.941345,   -147.039825,   0.416497,   558.195068,   538.705322
-0.008625,   0.027830,   0.028411,   0.000000,   612.054749,   0.552450,   1.855719,   47.906292,   167.137985,   554.608948,   -159.870529,   0.425622,   565.248352,   540.518066
-0.008306,   0.029195,   0.030155,   0.000000,   622.608765,   0.552448,   1.855719,   46.975975,   188.595337,   555.290283,   -170.930176,   0.433727,   571.700745,   541.612549
-0.007949,   0.030487,   0.031839,   0.000000,   632.030029,   0.552449,   1.855719,   46.045662,   208.752380,   555.125671,   -180.421463,   0.440906,   577.506653,   542.068909
-0.007565,   0.031693,   0.033436,   0.000000,   640.366333,   0.552448,   1.855719,   45.115349,   227.599182,   554.241028,   -188.546295,   0.447285,   582.656677,   541.954163
-0.007163,   0.032799,   0.034926,   0.000000,   647.657532,   0.552450,   1.855719,   44.185036,   245.173096,   552.722412,   -195.473511,   0.452987,   587.136230,   541.297119
-0.006754,   0.033799,   0.036293,   0.000000,   653.998718,   0.552448,   1.855719,   43.254719,   261.599670,   550.633789,   -201.395889,   0.458122,   590.988342,   540.161438
-0.006346,   0.034691,   0.037530,   0.000000,   659.477722,   0.552449,   1.855719,   42.324406,   277.030609,   548.033142,   -206.450104,   0.462806,   594.246826,   538.560791
-0.005946,   0.035476,   0.038632,   0.000000,   664.173218,   0.552449,   1.855719,   41.394089,   291.597656,   544.959961,   -210.750931,   0.467129,   596.950073,   536.516968
-0.005561,   0.036158,   0.039601,   0.000000,   668.165894,   0.552448,   1.855719,   40.463776,   305.446198,   541.444763,   -214.392761,   0.471169,   599.141296,   534.040161
-0.005196,   0.036743,   0.040443,   0.000000,   671.469971,   0.552449,   1.855719,   39.533463,   318.681458,   537.471069,   -217.424179,   0.475000,   600.808411,   531.081604
-0.004856,   0.037242,   0.041166,   0.000000,   673.980408,   0.552449,   1.855719,   38.603146,   331.393768,   532.897766,   -219.847733,   0.478700,   601.832153,   527.475037
-0.004543,   0.037663,   0.041778,   0.000000,   675.975952,   0.552449,   1.855719,   37.672832,   343.692383,   527.887329,   -221.827454,   0.482219,   602.478943,   523.543152
-0.004262,   0.038012,   0.042287,   0.000000,   677.282715,   0.552448,   1.855719,   36.742519,   355.567749,   522.245117,   -223.333633,   0.485582,   602.584961,   519.138611
-0.004014,   0.038299,   0.042702,   0.000000,   678.089905,   0.552450,   1.855719,   35.812202,   367.075531,   516.084717,   -224.468155,   0.488745,   602.331848,   514.508972
-0.003801,   0.038531,   0.043031,   0.000000,   678.409973,   0.552448,   1.855719,   34.881889,   378.190399,   509.344421,   -225.292648,   0.491642,   601.748169,   509.809113
-0.003624,   0.038713,   0.043280,   0.000000,   678.225281,   0.552449,   1.855719,   33.951572,   388.890015,   501.915649,   -225.859650,   0.494204,   600.834839,   505.188690
-0.003485,   0.038852,   0.043454,   0.000000,   677.864807,   0.552449,   1.855719,   33.021259,   399.243561,   493.974060,   -226.353394,   0.496303,   599.914490,   501.168793
-0.003384,   0.038952,   0.043562,   0.000000,   676.935730,   0.552448,   1.855719,   32.090942,   409.061157,   485.225281,   -226.615021,   0.497968,   598.624146,   497.454346
-0.003321,   0.039014,   0.043601,   0.000000,   676.091614,   0.552449,   1.855719,   31.160629,   418.585510,   476.032349,   -226.972397,   0.499017,   597.586609,   494.902100
-0.003297,   0.039039,   0.043570,   0.000000,   675.496277,   0.552448,   1.855719,   30.230314,   427.764282,   466.569214,   -227.503693,   0.499382,   596.960022,   493.790161
-0.003310,   0.039029,   0.043479,   0.000000,   674.444397,   0.552449,   1.855719,   29.299999,   436.151855,   456.498413,   -227.892334,   0.499171,   596.088379,   493.411957
-0.003359,   0.038983,   0.043321,   0.000000,   673.389038,   0.552449,   1.855719,   28.369686,   443.941620,   446.159027,   -228.336044,   0.498332,   595.386902,   494.182678
-0.003444,   0.038898,   0.043098,   0.000000,   671.941528,   0.552448,   1.855719,   27.439371,   450.963531,   435.413940,   -228.620605,   0.497009,   594.474365,   495.520721
